,artist_name,song_title,preview_url,track_id,artist_id,track_popularity,processed_artist_name
5,12th Planet,Follow,https://p.scdn.co/mp3-preview/ef07dc598b117870f027d50d635d6ee99961f848?cid=f098a2bb8ae64d3391c335d2495ec9e4,1HJW2w61lh3XcsnfnOR9p4,3V1h3kAdiVDBiwlY2i6dJz,40.0,12th planet
6,12th Planet,Swamplex Terrestrial,https://p.scdn.co/mp3-preview/bfe1fffd4835013728357e1958ff1e512c2ad5a1?cid=f098a2bb8ae64d3391c335d2495ec9e4,35Qf9mP6LoopjOVwgPAKoY,3V1h3kAdiVDBiwlY2i6dJz,26.0,12th planet
7,12th Planet,Supernova,https://p.scdn.co/mp3-preview/a492095a74937ed70307a86962abd5d12a7119d6?cid=f098a2bb8ae64d3391c335d2495ec9e4,5Yu2XAETE0p1dLzbgoX3WN,3V1h3kAdiVDBiwlY2i6dJz,24.0,12th planet
8,12th Planet,Let It Bang,https://p.scdn.co/mp3-preview/5cb107204eaa46ec6101e2d47d635c143e39fa89?cid=f098a2bb8ae64d3391c335d2495ec9e4,2A7C2pIp1N0sgOi0aM6z3g,3V1h3kAdiVDBiwlY2i6dJz,20.0,12th planet
9,12th Planet,Let Us Prey,https://p.scdn.co/mp3-preview/15a9234eff6e1126bed600418e8e88e0f62d3b2c?cid=f098a2bb8ae64d3391c335d2495ec9e4,5TMYoiWElQzD4UsTvtX8kx,3V1h3kAdiVDBiwlY2i6dJz,15.0,12th planet
10,311,Amber,https://p.scdn.co/mp3-preview/11ccf09b6878825b98c54c01630adfabe42a0f25?cid=f098a2bb8ae64d3391c335d2495ec9e4,6Fe3Flc9SjE03pqwD6PVQl,41Q0HrwWBtuUkJc7C1Rp6K,64.0,311
11,311,Beautiful Disaster,https://p.scdn.co/mp3-preview/d47b7a52af2851108ab9c8516fbe5e72343ea3c4?cid=f098a2bb8ae64d3391c335d2495ec9e4,0LtsuNRz3IMRrHCYO9fKRk,41Q0HrwWBtuUkJc7C1Rp6K,62.0,311
12,311,All Mixed Up,https://p.scdn.co/mp3-preview/2de654a9b858bae177d0b83e4958860e57521d3f?cid=f098a2bb8ae64d3391c335d2495ec9e4,18ZOH3KKu5Elt5ysocFyX4,41Q0HrwWBtuUkJc7C1Rp6K,60.0,311
13,311,Down,https://p.scdn.co/mp3-preview/adf173c08fbb99838c0dc5f65723b356a41a8b6a?cid=f098a2bb8ae64d3391c335d2495ec9e4,0HDaKOlVAfUWXdFR2RhBtN,41Q0HrwWBtuUkJc7C1Rp6K,59.0,311
14,311,Love Song,https://p.scdn.co/mp3-preview/51b902259f3f21236bb1d8f09183f9e9dc0e6479?cid=f098a2bb8ae64d3391c335d2495ec9e4,3mtukCAgd0mE260QcBfXAX,41Q0HrwWBtuUkJc7C1Rp6K,59.0,311
15,3LAU,Touch,https://p.scdn.co/mp3-preview/1f37f1f5f84e1b3bb5aefa9e9f3c5a809c55a21b?cid=f098a2bb8ae64d3391c335d2495ec9e4,5JKU2tXiG3yvJtefNwe7ZQ,4YLQaW1UU3mrVetC8gNkg5,50.0,3lau
16,3LAU,Is It Love,https://p.scdn.co/mp3-preview/01339ebecd577aa683ae5fc78424f503101da97f?cid=f098a2bb8ae64d3391c335d2495ec9e4,2ig0x2zNvcOugS1Z0YCnHb,4YLQaW1UU3mrVetC8gNkg5,48.0,3lau
17,3LAU,On My Own,https://p.scdn.co/mp3-preview/5fbc353f6c1bda599d14756e660f084c206d3212?cid=f098a2bb8ae64d3391c335d2495ec9e4,0ZDDzzxry7vf3rrg2xYOo6,4YLQaW1UU3mrVetC8gNkg5,38.0,3lau
18,3LAU,On My Mind,https://p.scdn.co/mp3-preview/a2c90b013d38741ed52f85236fddbb35897a2f1e?cid=f098a2bb8ae64d3391c335d2495ec9e4,1UFq2OJXahilmefKhSIA8p,4YLQaW1UU3mrVetC8gNkg5,38.0,3lau
19,3LAU,Close,https://p.scdn.co/mp3-preview/96af5fa5653ff0d84554ddd1457a4d59b0a4daf6?cid=f098a2bb8ae64d3391c335d2495ec9e4,0YRRY9xvuAQgBHW9qiFwNr,4YLQaW1UU3mrVetC8gNkg5,35.0,3lau
20,45 Grave,Evil,https://p.scdn.co/mp3-preview/31b81a587202942cca20d33c350e9ca099407b83?cid=f098a2bb8ae64d3391c335d2495ec9e4,2nBCXzLuyPD6nYopKqYFwH,7swtUG7Md62y3wP2huMeab,34.0,45 grave
21,45 Grave,Riboflavin,https://p.scdn.co/mp3-preview/7a9a497011c5e8168ecd5e0796499c5700a97e28?cid=f098a2bb8ae64d3391c335d2495ec9e4,1Khz3jzqOomoHt8JgREX0S,7swtUG7Md62y3wP2huMeab,33.0,45 grave
22,45 Grave,Insurance from God,https://p.scdn.co/mp3-preview/06f9a837a8e823331c44c7d9b8cdfbeda0e6320f?cid=f098a2bb8ae64d3391c335d2495ec9e4,2zbPBH3SWhHIJwlkOMoTpD,7swtUG7Md62y3wP2huMeab,19.0,45 grave
23,45 Grave,Violent World,https://p.scdn.co/mp3-preview/3a5cb7ef626ad762842dee1e1f8da1f6ede6a725?cid=f098a2bb8ae64d3391c335d2495ec9e4,7vsCsusYcnsoPzV1WRyAyA,7swtUG7Md62y3wP2huMeab,19.0,45 grave
24,45 Grave,Phantoms,https://p.scdn.co/mp3-preview/ac56bf180a3d3cff1e0ff28d820dd959ff344085?cid=f098a2bb8ae64d3391c335d2495ec9e4,1yUmIktbVZpA4YjY38lUP8,7swtUG7Md62y3wP2huMeab,18.0,45 grave
25,65daysofstatic,Retreat! Retreat!,https://p.scdn.co/mp3-preview/4a74a24662c9c37420e3b3feb178e3a584b0a82d?cid=f098a2bb8ae64d3391c335d2495ec9e4,1HGCm2m8Io3QhMywwiAPWP,6DVVsQAnpHdJjb1nYuOQ6g,30.0,65daysofstatic
26,65daysofstatic,Heat Death Infinity Splitter,https://p.scdn.co/mp3-preview/2799b9f6b7e4fe22c90f7c1b269f3ab54b2993e0?cid=f098a2bb8ae64d3391c335d2495ec9e4,3PibgbUWMGaYZObGpvGhmJ,6DVVsQAnpHdJjb1nYuOQ6g,26.0,65daysofstatic
27,65daysofstatic,The Conspiracy of Seeds,https://p.scdn.co/mp3-preview/2f0dfd51e18b5f6eb2076def049f390daa5fbf5b?cid=f098a2bb8ae64d3391c335d2495ec9e4,1qmc6hT39Iq7tXjE5rPGR9,6DVVsQAnpHdJjb1nYuOQ6g,16.0,65daysofstatic
28,65daysofstatic,Another Code Against the Gone,https://p.scdn.co/mp3-preview/de8ff6090b43f59ee36ffaf9b8e06d116970f2a0?cid=f098a2bb8ae64d3391c335d2495ec9e4,63mG09rYbwzii0lcXhl7MY,6DVVsQAnpHdJjb1nYuOQ6g,15.0,65daysofstatic
29,65daysofstatic,Come To Me,https://p.scdn.co/mp3-preview/2e0cc5358ca17493b8d4856c72d75b978fed7911?cid=f098a2bb8ae64d3391c335d2495ec9e4,7BSfkfNNnRf55SeYpGMUkd,6DVVsQAnpHdJjb1nYuOQ6g,12.0,65daysofstatic
30,8mm,Give It Up,https://p.scdn.co/mp3-preview/6875386c600f09f2e8d04a64b99eff03f738a9ec?cid=f098a2bb8ae64d3391c335d2495ec9e4,6b7ID4frdd828kmL16eIc7,3I0qU1hrivov2bftDy8xe1,32.0,8mm
31,8mm,Opener,https://p.scdn.co/mp3-preview/fd59a0a412792d5fee71b3451d23af31627c83ad?cid=f098a2bb8ae64d3391c335d2495ec9e4,3nUXMsvyfF2e0P21FVYF3h,3I0qU1hrivov2bftDy8xe1,21.0,8mm
32,8mm,No Way Back,https://p.scdn.co/mp3-preview/63a8b694099893e9b9e437ba3514d23a9a530065?cid=f098a2bb8ae64d3391c335d2495ec9e4,3K9sRSovw1XfMcTfOnh92V,3I0qU1hrivov2bftDy8xe1,20.0,8mm
33,8mm,Nothing Left to Lose,https://p.scdn.co/mp3-preview/ff36fc10cc415b265563d8f319c36cdf755dffe7?cid=f098a2bb8ae64d3391c335d2495ec9e4,5ZHTmg3DJj3P1xiAmmG93P,3I0qU1hrivov2bftDy8xe1,19.0,8mm
34,8mm,Forever and Ever Amen,https://p.scdn.co/mp3-preview/071f3def906692dfa0ddbbf5c91798683e3d6855?cid=f098a2bb8ae64d3391c335d2495ec9e4,1mvuTagFjBCMni78az0236,3I0qU1hrivov2bftDy8xe1,16.0,8mm
40,A Camp,I Can Buy You,https://p.scdn.co/mp3-preview/0ac188eebed515f7824981ced9608ce5ad415151?cid=f098a2bb8ae64d3391c335d2495ec9e4,2W95WFzVtgofObrd4yG7Js,1OVhxcft9d7zP1RUrvf3t6,15.0,a camp
41,A Camp,Love Has Left The Room,https://p.scdn.co/mp3-preview/23d262ec474e1157956ac342482262e32f8219d8?cid=f098a2bb8ae64d3391c335d2495ec9e4,7us3RnXqbh1OSqJKFabcw7,1OVhxcft9d7zP1RUrvf3t6,12.0,a camp
42,A Camp,Stronger Than Jesus,https://p.scdn.co/mp3-preview/d246ec542b19b5f39498770199410a0389d3c777?cid=f098a2bb8ae64d3391c335d2495ec9e4,0I8QCpXGb2EJmYg62ZnO3u,1OVhxcft9d7zP1RUrvf3t6,11.0,a camp
43,A Camp,Frequent Flyer,https://p.scdn.co/mp3-preview/675aa60b567d4930e7d3fc29f7a7921700a2dff4?cid=f098a2bb8ae64d3391c335d2495ec9e4,66F6z3xz8aMcM4XBuXU4Ic,1OVhxcft9d7zP1RUrvf3t6,6.0,a camp
44,A Camp,Algebra,https://p.scdn.co/mp3-preview/12e3396c82988fd8c8378cde0309e046aac682e0?cid=f098a2bb8ae64d3391c335d2495ec9e4,01hPDENf9c3HbutF9MX37M,1OVhxcft9d7zP1RUrvf3t6,5.0,a camp
45,A Great Big World,Say Something,https://p.scdn.co/mp3-preview/24ca5de29a9f36302d19e85527fb68368cba7c3a?cid=f098a2bb8ae64d3391c335d2495ec9e4,6Vc5wAMmXdKIAM7WUoEb7N,5xKp3UyavIBUsGy3DQdXeF,74.0,a great big world
46,A Great Big World,Kaleidoscope,https://p.scdn.co/mp3-preview/332a5d33cdaa8e26589e09e524916bb83498f8e7?cid=f098a2bb8ae64d3391c335d2495ec9e4,2SkJKMfjpYsNv0KWOxiegX,5xKp3UyavIBUsGy3DQdXeF,61.0,a great big world
47,A Great Big World,You,https://p.scdn.co/mp3-preview/263a634c8b30e153f816d84d009d36477a989f60?cid=f098a2bb8ae64d3391c335d2495ec9e4,1o0yFkUycTAWIIWFOlhDcV,5xKp3UyavIBUsGy3DQdXeF,50.0,a great big world
48,A Great Big World,Everyone Is Gay,https://p.scdn.co/mp3-preview/acd477ed8074e9bc09bf75f8d8da279b5ab08685?cid=f098a2bb8ae64d3391c335d2495ec9e4,6AejjYRSi4L2p01COyXLjd,5xKp3UyavIBUsGy3DQdXeF,46.0,a great big world
49,A Great Big World,Rockstar,https://p.scdn.co/mp3-preview/9c0ff9ee2d5b4159b2b10da0ac5db92a1587ea3f?cid=f098a2bb8ae64d3391c335d2495ec9e4,6KbcsH2mvgvG3f8nLcIY8d,5xKp3UyavIBUsGy3DQdXeF,45.0,a great big world
50,A Perfect Circle,The Doomed,https://p.scdn.co/mp3-preview/00c504126376352569bb8cb9921ad1b71aba5192?cid=f098a2bb8ae64d3391c335d2495ec9e4,44OUZyiPnJc4pOZw4J6pid,4DFhHyjvGYa9wxdHUjtDkc,51.0,a perfect circle
51,A Perfect Circle,"So Long, And Thanks For All The Fish",https://p.scdn.co/mp3-preview/2949454eb9017446ccbde5bcea1dc2e631646567?cid=f098a2bb8ae64d3391c335d2495ec9e4,4R5kwDx0ryIMiK2PKqbNVY,4DFhHyjvGYa9wxdHUjtDkc,49.0,a perfect circle
52,A Perfect Circle,Disillusioned,https://p.scdn.co/mp3-preview/ee9031b44673e4f18ba973baa3ef2f34d744e28b?cid=f098a2bb8ae64d3391c335d2495ec9e4,1O9DWF3578RHMxZg2nLPeM,4DFhHyjvGYa9wxdHUjtDkc,48.0,a perfect circle
53,A Perfect Circle,TalkTalk,https://p.scdn.co/mp3-preview/bda6685ca252dac27794a72bb9a1de94f8db673b?cid=f098a2bb8ae64d3391c335d2495ec9e4,3sPpTsMNzlyJJx9LLJFT0e,4DFhHyjvGYa9wxdHUjtDkc,47.0,a perfect circle
54,A Perfect Circle,Eat The Elephant,https://p.scdn.co/mp3-preview/9543c28f826aaac614c697326f3ff5c7fd97166d?cid=f098a2bb8ae64d3391c335d2495ec9e4,7gc71e0SFEdFoJnKNskWCd,4DFhHyjvGYa9wxdHUjtDkc,43.0,a perfect circle
55,A Storm of Light,Collapse,https://p.scdn.co/mp3-preview/6c0c1b49a50f0cef8d9879a9972108096b8a8b40?cid=f098a2bb8ae64d3391c335d2495ec9e4,7nqJetDeiHmPcD6GcycIOe,0YxSv3EC8so159M3doFdgB,10.0,a storm of light
56,A Storm of Light,Blackout,https://p.scdn.co/mp3-preview/774e3e0a5cd1f3aa14ba7075cd0bbb23af60f242?cid=f098a2bb8ae64d3391c335d2495ec9e4,683gjKNjj8TEK1jS08938n,0YxSv3EC8so159M3doFdgB,4.0,a storm of light
57,A Storm of Light,Prime Time,https://p.scdn.co/mp3-preview/311131c7c6537ec838ec6780e32ae4f79bd7b9d6?cid=f098a2bb8ae64d3391c335d2495ec9e4,24i0WwXKlQ5gUfwcaQ7rB7,0YxSv3EC8so159M3doFdgB,2.0,a storm of light
58,A Storm of Light,The Fire Sermon,https://p.scdn.co/mp3-preview/75718d5fc2dfd4cf1b4a342474a21fa11ab78fc3?cid=f098a2bb8ae64d3391c335d2495ec9e4,50qj3wR7RWx1aqd882vX68,0YxSv3EC8so159M3doFdgB,1.0,a storm of light
59,A Storm of Light,Omega,https://p.scdn.co/mp3-preview/cef98172dee2aabf897aa2f2bc4b040f065af3a7?cid=f098a2bb8ae64d3391c335d2495ec9e4,3B5Y8ddUSSZb0Dc51Seolt,0YxSv3EC8so159M3doFdgB,0.0,a storm of light
60,A Tribe Called Quest,Can I Kick It?,https://p.scdn.co/mp3-preview/bb7cf8fcc30cf85192e6c89472e7b7534ac469a8?cid=f098a2bb8ae64d3391c335d2495ec9e4,3Ti0GdlrotgwsAVBBugv0I,09hVIj6vWgoCDtT03h8ZCa,70.0,a tribe called quest
61,A Tribe Called Quest,Electric Relaxation,https://p.scdn.co/mp3-preview/93642d7170c152f12a2546400bc887c42fffd8c7?cid=f098a2bb8ae64d3391c335d2495ec9e4,0eEXcw3JLVXcRxYrVYMy68,09hVIj6vWgoCDtT03h8ZCa,67.0,a tribe called quest
62,A Tribe Called Quest,Check the Rhime,https://p.scdn.co/mp3-preview/c2fbf301542390949d7d233ded5154cc48d0dd74?cid=f098a2bb8ae64d3391c335d2495ec9e4,4HfxDJ0uLHTLe0fZrx0MbQ,09hVIj6vWgoCDtT03h8ZCa,64.0,a tribe called quest
63,A Tribe Called Quest,Award Tour,https://p.scdn.co/mp3-preview/1804f969a3b939ebbb46eec0d766a5503911a326?cid=f098a2bb8ae64d3391c335d2495ec9e4,5YTM7OgQDt9EJAYcfHLniJ,09hVIj6vWgoCDtT03h8ZCa,63.0,a tribe called quest
64,A Tribe Called Quest,Jazz (We've Got),https://p.scdn.co/mp3-preview/e0dab55bfabc864d97a41a9d73baff7cb1c0b998?cid=f098a2bb8ae64d3391c335d2495ec9e4,7AgMX97ljLm9BzszyyXEYZ,09hVIj6vWgoCDtT03h8ZCa,59.0,a tribe called quest
65,AC/DC,Back In Black,https://p.scdn.co/mp3-preview/41f8586f16bc642b45122e52041143789a8e00c0?cid=f098a2bb8ae64d3391c335d2495ec9e4,08mG3Y1vljYA6bvDt4Wqkj,711MCceyCBcFnzjGY4Q7Un,83.0,acdc
66,AC/DC,Highway to Hell,https://p.scdn.co/mp3-preview/3589df13595d1ab1a2667db423b76c7e1e86ed73?cid=f098a2bb8ae64d3391c335d2495ec9e4,2zYzyRzz6pRmhPzyfMEC8s,711MCceyCBcFnzjGY4Q7Un,83.0,acdc
67,AC/DC,Thunderstruck,https://p.scdn.co/mp3-preview/01b367e5b8032faf123793fe7c1c5e7daf4cc7ed?cid=f098a2bb8ae64d3391c335d2495ec9e4,57bgtoPSgt236HzfBOd8kj,711MCceyCBcFnzjGY4Q7Un,83.0,acdc
68,AC/DC,You Shook Me All Night Long,https://p.scdn.co/mp3-preview/ca7869f25dd152e58aa5a37addf6d44f7da1fe21?cid=f098a2bb8ae64d3391c335d2495ec9e4,2SiXAy7TuUkycRVbbWDEpo,711MCceyCBcFnzjGY4Q7Un,80.0,acdc
69,AC/DC,T.N.T.,https://p.scdn.co/mp3-preview/724a59c766540784b7e4f3c42384077dc6b940f7?cid=f098a2bb8ae64d3391c335d2495ec9e4,7LRMbd3LEoV5wZJvXT1Lwb,711MCceyCBcFnzjGY4Q7Un,77.0,acdc
70,Accept,Balls to the Wall,https://p.scdn.co/mp3-preview/34212bf8dbb094dd90801f22126290fb698aab4e?cid=f098a2bb8ae64d3391c335d2495ec9e4,2dbOYFfS7r7NAzquRvji9A,3JDIAtVrJdQ7GFOX26LYpv,60.0,accept
71,Accept,Life's a Bitch,https://p.scdn.co/mp3-preview/6dc3f8ebc8f6087e9fa2f7311b319fcf2614627f?cid=f098a2bb8ae64d3391c335d2495ec9e4,1KyA5lXW7cAgMLwxRdVAu3,3JDIAtVrJdQ7GFOX26LYpv,60.0,accept
72,Accept,Koolaid,https://p.scdn.co/mp3-preview/d829f1910c0676989fc3c5b2e4eed0b54dada5ad?cid=f098a2bb8ae64d3391c335d2495ec9e4,249XHhBxBOblTCYStaC27L,3JDIAtVrJdQ7GFOX26LYpv,58.0,accept
73,Accept,Kill the Pain,https://p.scdn.co/mp3-preview/05558c057563e3e00345778ff3a86ea623bb0558?cid=f098a2bb8ae64d3391c335d2495ec9e4,5TMj9sVkboOwxLhoeEq2k6,3JDIAtVrJdQ7GFOX26LYpv,54.0,accept
74,Accept,Fast as a Shark,https://p.scdn.co/mp3-preview/59f35fd4aed9a57a175d29a982bd13202d4c85fa?cid=f098a2bb8ae64d3391c335d2495ec9e4,204523f9MSgEfc0oDJycNS,3JDIAtVrJdQ7GFOX26LYpv,48.0,accept
75,ARTY,Save Me Tonight,https://p.scdn.co/mp3-preview/330ca9c6a374490c129199003738579f0916ec64?cid=f098a2bb8ae64d3391c335d2495ec9e4,1nufXiTCTTAeJfO9hLHvO8,1rSGNXhhYuWoq9BEz5DZGO,55.0,arty
76,ARTY,Daydreams,https://p.scdn.co/mp3-preview/9c2307ea0ab0dfb6c7ba3ef8d0d0291a3c9061ea?cid=f098a2bb8ae64d3391c335d2495ec9e4,2UM5jlU2iLXDEAtzIfa1m0,1rSGNXhhYuWoq9BEz5DZGO,51.0,arty
77,ARTY,Sunrise,https://p.scdn.co/mp3-preview/b96cc0e81926947d94cf8a43d11857abed4eeb64?cid=f098a2bb8ae64d3391c335d2495ec9e4,7vLIj2GVAeYrohv8p0JjF0,1rSGNXhhYuWoq9BEz5DZGO,49.0,arty
78,ARTY,Idea of You,https://p.scdn.co/mp3-preview/daf648e8e6d6bba62fb23ffa2def5bde716597c5?cid=f098a2bb8ae64d3391c335d2495ec9e4,3qokU6oAQiynzPfQMfPbmR,1rSGNXhhYuWoq9BEz5DZGO,42.0,arty
79,ARTY,Supposed To Be,https://p.scdn.co/mp3-preview/c0e9a679d6195229919d714f78981ae028a64338?cid=f098a2bb8ae64d3391c335d2495ec9e4,5YtS0hAq1MQLjypNTzXPfC,1rSGNXhhYuWoq9BEz5DZGO,34.0,arty
80,Alborosie,Kingston Town,https://p.scdn.co/mp3-preview/5cff78284946d5d7c1d51d2cfd676909d1c7a5c3?cid=f098a2bb8ae64d3391c335d2495ec9e4,2OHQhOiGIYaXqqJVIMpNrF,78u1jLVBjPSXQVmHBV43yG,61.0,alborosie
81,Alborosie,Herbalist,https://p.scdn.co/mp3-preview/f20359ee86428fe2e5e8ed4ff5c7c15de9cc4caf?cid=f098a2bb8ae64d3391c335d2495ec9e4,1UOhKnE2fZJuGdB7ssn9nf,78u1jLVBjPSXQVmHBV43yG,56.0,alborosie
82,Alborosie,Still Blazing,https://p.scdn.co/mp3-preview/f822a3691af3f6991dd99e1d23f58f2087bba4a3?cid=f098a2bb8ae64d3391c335d2495ec9e4,3sbBOn0ifcgoX3MfaTeFKr,78u1jLVBjPSXQVmHBV43yG,53.0,alborosie
83,Alborosie,No Cocaine,https://p.scdn.co/mp3-preview/047baa0f899726f3765ab95459bb4961d6ba9ea7?cid=f098a2bb8ae64d3391c335d2495ec9e4,07QuKUTu5O40AibYYPx98I,78u1jLVBjPSXQVmHBV43yG,53.0,alborosie
84,Alborosie,Poser,https://p.scdn.co/mp3-preview/dcc86f198b85e948a9e8349913deee984d4fe9fb?cid=f098a2bb8ae64d3391c335d2495ec9e4,3v41srJ4jzBxzN066bfu9N,78u1jLVBjPSXQVmHBV43yG,42.0,alborosie
85,AWOLNATION,Sail,https://p.scdn.co/mp3-preview/39fe4367061eac834b5da72bddc9af6c8d7c3def?cid=f098a2bb8ae64d3391c335d2495ec9e4,7ueP5u2qkdZbIPN2YA6LR0,4njdEjTnLfcGImKZu1iSrz,74.0,awolnation
86,AWOLNATION,Run,https://p.scdn.co/mp3-preview/b815df8a0c9f0d0f2e3b5a6490c5753716186a80?cid=f098a2bb8ae64d3391c335d2495ec9e4,2wIC3jqtTK78zQMdj1DRLu,4njdEjTnLfcGImKZu1iSrz,56.0,awolnation
87,AWOLNATION,Kill Your Heroes,https://p.scdn.co/mp3-preview/6038d9460d385fd7fb49f453771e13648775db8b?cid=f098a2bb8ae64d3391c335d2495ec9e4,7LJF6AtijSniUJpmZTqKRj,4njdEjTnLfcGImKZu1iSrz,55.0,awolnation
88,AWOLNATION,The Best,https://p.scdn.co/mp3-preview/7a2d44e7c3436a95c646df915809f0e5efed27bf?cid=f098a2bb8ae64d3391c335d2495ec9e4,1t4wa5r7E7oZ2D4G07JFsI,4njdEjTnLfcGImKZu1iSrz,52.0,awolnation
89,AWOLNATION,Woman Woman,https://p.scdn.co/mp3-preview/5c8707cef08563e19f76224b30d7adfc3bdd429a?cid=f098a2bb8ae64d3391c335d2495ec9e4,7oaBv3Bx1ySw1QOY0yUxzQ,4njdEjTnLfcGImKZu1iSrz,51.0,awolnation
90,Tech N9ne,Face Off,https://p.scdn.co/mp3-preview/5e2f23fa5b96313e834cfcdf670658b792454604?cid=f098a2bb8ae64d3391c335d2495ec9e4,6M47gaKejso9772SKTa3yH,6UBA15slIuadJ8h2lPRPos,76.0,tech n9ne
91,Tech N9ne,Hood Go Crazy,https://p.scdn.co/mp3-preview/e06b3faf4ef6f677820e3f9cac36912cf02ba572?cid=f098a2bb8ae64d3391c335d2495ec9e4,0kIHfcHGFGm5xb0dSlKEdp,6UBA15slIuadJ8h2lPRPos,64.0,tech n9ne
92,Tech N9ne,Fragile,https://p.scdn.co/mp3-preview/1eb9b731d98f98087de26ce342f5d5058fa77459?cid=f098a2bb8ae64d3391c335d2495ec9e4,7L3YDa0Fd8pmzpAyu6EKOS,6UBA15slIuadJ8h2lPRPos,58.0,tech n9ne
93,Tech N9ne,Worldwide Choppers,https://p.scdn.co/mp3-preview/93ee70ba204df14022300bd0dc812b094644cb28?cid=f098a2bb8ae64d3391c335d2495ec9e4,2Lo2BWhhlZSJds2yBhxoet,6UBA15slIuadJ8h2lPRPos,56.0,tech n9ne
94,Tech N9ne,Sriracha,https://p.scdn.co/mp3-preview/49906f266afa015722f7e81024c3ea769d329e8f?cid=f098a2bb8ae64d3391c335d2495ec9e4,7tof6xjzkgAQqBAHLa1r4r,6UBA15slIuadJ8h2lPRPos,54.0,tech n9ne
95,Aaron Carter,I Want Candy,https://p.scdn.co/mp3-preview/5bb49d729f55c0531c450dfb26255d6a619e6962?cid=f098a2bb8ae64d3391c335d2495ec9e4,7sruBwHu4S0DIo8RXKxsAY,5338fdSzGNOFD4cxAxDTeq,50.0,aaron carter
96,Aaron Carter,Aaron's Party (Come Get It),https://p.scdn.co/mp3-preview/8b3914e705a43f4da34c369669d71d5b6db1c2d6?cid=f098a2bb8ae64d3391c335d2495ec9e4,4fF34Yf5KsfUbCORyLGpEj,5338fdSzGNOFD4cxAxDTeq,45.0,aaron carter
97,Aaron Carter,Sooner Or Later,https://p.scdn.co/mp3-preview/d364e0d321b71133570c160b554889d868223791?cid=f098a2bb8ae64d3391c335d2495ec9e4,0Gee5mDV8DiP4YNSQT2gOK,5338fdSzGNOFD4cxAxDTeq,44.0,aaron carter
98,Aaron Carter,Fool's Gold,https://p.scdn.co/mp3-preview/19402c7265db44f88a7678778ba955950af4dd5b?cid=f098a2bb8ae64d3391c335d2495ec9e4,4ibvd9quldF0rV7YRah0DO,5338fdSzGNOFD4cxAxDTeq,34.0,aaron carter
99,Aaron Carter,That's How I Beat Shaq,https://p.scdn.co/mp3-preview/8594ec6c9aa9ac2ff77f4230075e4c6b3ae9cad9?cid=f098a2bb8ae64d3391c335d2495ec9e4,3RPjcyceIs824Edmp5ZqAE,5338fdSzGNOFD4cxAxDTeq,32.0,aaron carter
100,Abnormality,Monarch Omega,https://p.scdn.co/mp3-preview/e14b6d11a3b23060d84ed3294f2625de46f8b638?cid=f098a2bb8ae64d3391c335d2495ec9e4,5RbqNB5HMFkyqXLDdxn0jP,3G6H6ma3AVOx4Wu9J6IIPp,23.0,abnormality
101,Abnormality,Mechanisms of Omniscience,https://p.scdn.co/mp3-preview/84aa51d98fe4615909c4b2c3908edaff0ea1840e?cid=f098a2bb8ae64d3391c335d2495ec9e4,5urFmKA5uCnGoekKYuokn0,3G6H6ma3AVOx4Wu9J6IIPp,18.0,abnormality
102,Abnormality,Visions,https://p.scdn.co/mp3-preview/dba05cddc080b8bcbc67420dc67a61c74917fc59?cid=f098a2bb8ae64d3391c335d2495ec9e4,693ql9D8zy0t7kEwfDP5vQ,3G6H6ma3AVOx4Wu9J6IIPp,16.0,abnormality
103,Abnormality,Fabrication of the Enemy,https://p.scdn.co/mp3-preview/31b1cdd7238060d3cbf06076fa63dd95876c6b8f?cid=f098a2bb8ae64d3391c335d2495ec9e4,610UWHx2goyksJr0NXpImR,3G6H6ma3AVOx4Wu9J6IIPp,10.0,abnormality
104,Abnormality,Curb Stomp,https://p.scdn.co/mp3-preview/6fe42eb5ef01ceb5fd46fba8067740aefa48668c?cid=f098a2bb8ae64d3391c335d2495ec9e4,3fHiOXjlLrn4EWY6v884rO,3G6H6ma3AVOx4Wu9J6IIPp,9.0,abnormality
105,Aborted,TerrorVision,https://p.scdn.co/mp3-preview/d196fdd5c3805b938348f3735967c94ed9ae9745?cid=f098a2bb8ae64d3391c335d2495ec9e4,352Xb6jVxDanrtT7hQyJDH,1XRhUgCyzIdeT8d9KMfeDR,29.0,aborted
106,Aborted,Divine Impediment,https://p.scdn.co/mp3-preview/4373ce8c047eabfd21426d740a722acc4e396b46?cid=f098a2bb8ae64d3391c335d2495ec9e4,5iZAbb2ycSUrh52Irfxrv8,1XRhUgCyzIdeT8d9KMfeDR,29.0,aborted
107,Aborted,Farewell to the Flesh,https://p.scdn.co/mp3-preview/62e99d281f9fe4f9a9b3a49e8f291115b37db1da?cid=f098a2bb8ae64d3391c335d2495ec9e4,1dFDTaielnBq2hUKzC3gv3,1XRhUgCyzIdeT8d9KMfeDR,28.0,aborted
108,Aborted,Vespertine Decay,https://p.scdn.co/mp3-preview/d2de09e595944465b7535d08af4a2433d2eeaf69?cid=f098a2bb8ae64d3391c335d2495ec9e4,3ngjjPA1gAzuPxwEdtPLQN,1XRhUgCyzIdeT8d9KMfeDR,23.0,aborted
